,TimeStamp,"Neighbourhood Demand (kW,avg)","Neighbourhood Generation (kW,avg)",Imbalance pre control assets (kW),Imbalance pre control assets (kWh),Capacity Check Storage,Storage SoC (kWh),Imbalance Remaining (kWh),Dates,Time
28110,2021-10-20 20:30:00,13.249,0.0,13.249,0,0,0,0,2021-10-20,20:30:00
28111,2021-10-20 20:45:00,12.494,0.0,12.494,0,0,0,0,2021-10-20,20:45:00
28112,2021-10-20 21:00:00,12.533,0.0,12.533,0,0,0,0,2021-10-20,21:00:00
28113,2021-10-20 21:15:00,14.454,0.0,14.454,0,0,0,0,2021-10-20,21:15:00
28114,2021-10-20 21:30:00,15.45,0.0,15.45,0,0,0,0,2021-10-20,21:30:00
28115,2021-10-20 21:45:00,36.603,0.0,36.603,0,0,0,0,2021-10-20,21:45:00
28116,2021-10-20 22:00:00,35.977,0.0,35.977,0,0,0,0,2021-10-20,22:00:00
28117,2021-10-20 22:15:00,16.351,0.0,16.351,0,0,0,0,2021-10-20,22:15:00
28118,2021-10-20 22:30:00,13.418,0.0,13.418,0,0,0,0,2021-10-20,22:30:00
28119,2021-10-20 22:45:00,11.92,0.0,11.92,0,0,0,0,2021-10-20,22:45:00
28120,2021-10-20 23:00:00,10.814,0.0,10.814,0,0,0,0,2021-10-20,23:00:00
28121,2021-10-20 23:15:00,10.281,0.0,10.281,0,0,0,0,2021-10-20,23:15:00
28122,2021-10-20 23:30:00,9.676,0.0,9.676,0,0,0,0,2021-10-20,23:30:00
28123,2021-10-20 23:45:00,7.876,0.0,7.876,0,0,0,0,2021-10-20,23:45:00
28124,2021-10-21 00:00:00,6.342,0.0,6.342,0,0,0,0,2021-10-21,00:00:00
28125,2021-10-21 00:15:00,6.047,0.0,6.047,0,0,0,0,2021-10-21,00:15:00
28126,2021-10-21 00:30:00,5.725,0.0,5.725,0,0,0,0,2021-10-21,00:30:00
28127,2021-10-21 00:45:00,5.421,0.0,5.421,0,0,0,0,2021-10-21,00:45:00
28128,2021-10-21 01:00:00,5.227,0.0,5.227,0,0,0,0,2021-10-21,01:00:00
28129,2021-10-21 01:15:00,5.26,0.0,5.26,0,0,0,0,2021-10-21,01:15:00
28130,2021-10-21 01:30:00,5.261,0.0,5.261,0,0,0,0,2021-10-21,01:30:00
28131,2021-10-21 01:45:00,5.23,0.0,5.23,0,0,0,0,2021-10-21,01:45:00
28132,2021-10-21 02:00:00,5.219,0.0,5.219,0,0,0,0,2021-10-21,02:00:00
28133,2021-10-21 02:15:00,5.286,0.0,5.286,0,0,0,0,2021-10-21,02:15:00
28134,2021-10-21 02:30:00,5.227,0.0,5.227,0,0,0,0,2021-10-21,02:30:00
28135,2021-10-21 02:45:00,5.244,0.0,5.244,0,0,0,0,2021-10-21,02:45:00
28136,2021-10-21 03:00:00,5.232,0.0,5.232,0,0,0,0,2021-10-21,03:00:00
28137,2021-10-21 03:15:00,5.273,0.0,5.273,0,0,0,0,2021-10-21,03:15:00
28138,2021-10-21 03:30:00,5.227,0.0,5.227,0,0,0,0,2021-10-21,03:30:00
28139,2021-10-21 03:45:00,5.248,0.0,5.248,0,0,0,0,2021-10-21,03:45:00
28140,2021-10-21 04:00:00,5.241,0.0,5.241,0,0,0,0,2021-10-21,04:00:00
28141,2021-10-21 04:15:00,5.248,0.0,5.248,0,0,0,0,2021-10-21,04:15:00
28142,2021-10-21 04:30:00,5.232,0.0,5.232,0,0,0,0,2021-10-21,04:30:00
28143,2021-10-21 04:45:00,5.261,0.0,5.261,0,0,0,0,2021-10-21,04:45:00
28144,2021-10-21 05:00:00,5.247,0.0,5.247,0,0,0,0,2021-10-21,05:00:00
28145,2021-10-21 05:15:00,5.232,0.0,5.232,0,0,0,0,2021-10-21,05:15:00
28146,2021-10-21 05:30:00,5.25,0.0,5.25,0,0,0,0,2021-10-21,05:30:00
28147,2021-10-21 05:45:00,5.246,0.0,5.246,0,0,0,0,2021-10-21,05:45:00
28148,2021-10-21 06:00:00,5.255,0.0,5.255,0,0,0,0,2021-10-21,06:00:00
28149,2021-10-21 06:15:00,5.213,0.0,5.213,0,0,0,0,2021-10-21,06:15:00
28150,2021-10-21 06:30:00,5.266,0.0,5.266,0,0,0,0,2021-10-21,06:30:00
28151,2021-10-21 06:45:00,5.251,0.0,5.251,0,0,0,0,2021-10-21,06:45:00
28152,2021-10-21 07:00:00,5.248,0.0,5.248,0,0,0,0,2021-10-21,07:00:00
28153,2021-10-21 07:15:00,5.211,0.0,5.211,0,0,0,0,2021-10-21,07:15:00
28154,2021-10-21 07:30:00,5.262,0.0,5.262,0,0,0,0,2021-10-21,07:30:00
28155,2021-10-21 07:45:00,5.277,0.0,5.277,0,0,0,0,2021-10-21,07:45:00
28156,2021-10-21 08:00:00,5.226,0.0,5.226,0,0,0,0,2021-10-21,08:00:00
28157,2021-10-21 08:15:00,5.285,0.0,5.285,0,0,0,0,2021-10-21,08:15:00
28158,2021-10-21 08:30:00,5.537,-0.41908,5.11792,0,0,0,0,2021-10-21,08:30:00
28159,2021-10-21 08:45:00,5.779,-1.0404,4.7386,0,0,0,0,2021-10-21,08:45:00
28160,2021-10-21 09:00:00,6.486,-1.6546,4.8314,0,0,0,0,2021-10-21,09:00:00
28161,2021-10-21 09:15:00,6.561,-2.2717,4.2893,0,0,0,0,2021-10-21,09:15:00
28162,2021-10-21 09:30:00,7.77,-2.8771,4.8929,0,0,0,0,2021-10-21,09:30:00
28163,2021-10-21 09:45:00,7.404,-5.3744,2.0296,0,0,0,0,2021-10-21,09:45:00
28164,2021-10-21 10:00:00,7.768,-8.394,-0.626,0,0,0,0,2021-10-21,10:00:00
28165,2021-10-21 10:15:00,8.019,-12.153,-4.134,0,0,0,0,2021-10-21,10:15:00
28166,2021-10-21 10:30:00,8.486,-16.625,-8.139,0,0,0,0,2021-10-21,10:30:00
28167,2021-10-21 10:45:00,8.682,-26.808,-18.126,0,0,0,0,2021-10-21,10:45:00
28168,2021-10-21 11:00:00,8.494,-38.367,-29.873,0,0,0,0,2021-10-21,11:00:00
28169,2021-10-21 11:15:00,8.541,-49.985,-41.444,0,0,0,0,2021-10-21,11:15:00
28170,2021-10-21 11:30:00,8.508,-60.793,-52.285,0,0,0,0,2021-10-21,11:30:00
28171,2021-10-21 11:45:00,8.475,-45.17,-36.695,0,0,0,0,2021-10-21,11:45:00
28172,2021-10-21 12:00:00,9.618,-29.925,-20.307,0,0,0,0,2021-10-21,12:00:00
28173,2021-10-21 12:15:00,11.212,-18.388,-7.176,0,0,0,0,2021-10-21,12:15:00
28174,2021-10-21 12:30:00,9.623,-11.422,-1.799,0,0,0,0,2021-10-21,12:30:00
28175,2021-10-21 12:45:00,9.024,-9.987,-0.963,0,0,0,0,2021-10-21,12:45:00
28176,2021-10-21 13:00:00,9.047,-8.683,0.364,0,0,0,0,2021-10-21,13:00:00
28177,2021-10-21 13:15:00,9.182,-7.398,1.784,0,0,0,0,2021-10-21,13:15:00
28178,2021-10-21 13:30:00,8.91,-6.1256,2.7844,0,0,0,0,2021-10-21,13:30:00
28179,2021-10-21 13:45:00,9.575,-6.024,3.551,0,0,0,0,2021-10-21,13:45:00
28180,2021-10-21 14:00:00,13.84,-5.9185,7.9215,0,0,0,0,2021-10-21,14:00:00
28181,2021-10-21 14:15:00,10.183,-5.8129,4.3701,0,0,0,0,2021-10-21,14:15:00
28182,2021-10-21 14:30:00,8.689,-5.7153,2.9737,0,0,0,0,2021-10-21,14:30:00
28183,2021-10-21 14:45:00,9.137,-7.25,1.887,0,0,0,0,2021-10-21,14:45:00
28184,2021-10-21 15:00:00,9.716,-8.823,0.893,0,0,0,0,2021-10-21,15:00:00
28185,2021-10-21 15:15:00,9.473,-10.672,-1.199,0,0,0,0,2021-10-21,15:15:00
28186,2021-10-21 15:30:00,8.853,-13.218,-4.365,0,0,0,0,2021-10-21,15:30:00
28187,2021-10-21 15:45:00,8.266,-13.258,-4.992,0,0,0,0,2021-10-21,15:45:00
28188,2021-10-21 16:00:00,7.758,-13.438,-5.68,0,0,0,0,2021-10-21,16:00:00
28189,2021-10-21 16:15:00,8.1,-13.839,-5.739,0,0,0,0,2021-10-21,16:15:00
28190,2021-10-21 16:30:00,7.92,-14.607,-6.687,0,0,0,0,2021-10-21,16:30:00
28191,2021-10-21 16:45:00,9.452,-12.799,-3.347,0,0,0,0,2021-10-21,16:45:00
28192,2021-10-21 17:00:00,8.821,-11.132,-2.311,0,0,0,0,2021-10-21,17:00:00
28193,2021-10-21 17:15:00,9.108,-9.606,-0.498,0,0,0,0,2021-10-21,17:15:00
28194,2021-10-21 17:30:00,9.601,-8.284,1.317,0,0,0,0,2021-10-21,17:30:00
28195,2021-10-21 17:45:00,8.825,-8.094,0.731,0,0,0,0,2021-10-21,17:45:00
28196,2021-10-21 18:00:00,10.891,-10.522,0.369,0,0,0,0,2021-10-21,18:00:00
28197,2021-10-21 18:15:00,9.656,0.0,9.656,0,0,0,0,2021-10-21,18:15:00
28198,2021-10-21 18:30:00,11.252,0.0,11.252,0,0,0,0,2021-10-21,18:30:00
28199,2021-10-21 18:45:00,12.691,0.0,12.691,0,0,0,0,2021-10-21,18:45:00
28200,2021-10-21 19:00:00,15.813,0.0,15.813,0,0,0,0,2021-10-21,19:00:00
28201,2021-10-21 19:15:00,15.388,0.0,15.388,0,0,0,0,2021-10-21,19:15:00
28202,2021-10-21 19:30:00,15.904,0.0,15.904,0,0,0,0,2021-10-21,19:30:00
28203,2021-10-21 19:45:00,14.471,0.0,14.471,0,0,0,0,2021-10-21,19:45:00
28204,2021-10-21 20:00:00,14.409,0.0,14.409,0,0,0,0,2021-10-21,20:00:00
28205,2021-10-21 20:15:00,14.692,0.0,14.692,0,0,0,0,2021-10-21,20:15:00
28206,2021-10-21 20:30:00,15.707,0.0,15.707,0,0,0,0,2021-10-21,20:30:00
28207,2021-10-21 20:45:00,14.009,0.0,14.009,0,0,0,0,2021-10-21,20:45:00
28208,2021-10-21 21:00:00,13.365,0.0,13.365,0,0,0,0,2021-10-21,21:00:00
28209,2021-10-21 21:15:00,13.186,0.0,13.186,0,0,0,0,2021-10-21,21:15:00
28210,2021-10-21 21:30:00,13.364,0.0,13.364,0,0,0,0,2021-10-21,21:30:00
28211,2021-10-21 21:45:00,12.927,0.0,12.927,0,0,0,0,2021-10-21,21:45:00
28212,2021-10-21 22:00:00,11.656,0.0,11.656,0,0,0,0,2021-10-21,22:00:00
28213,2021-10-21 22:15:00,11.536,0.0,11.536,0,0,0,0,2021-10-21,22:15:00
28214,2021-10-21 22:30:00,11.408,0.0,11.408,0,0,0,0,2021-10-21,22:30:00
28215,2021-10-21 22:45:00,11.314,0.0,11.314,0,0,0,0,2021-10-21,22:45:00
28216,2021-10-21 23:00:00,11.072,0.0,11.072,0,0,0,0,2021-10-21,23:00:00
28217,2021-10-21 23:15:00,10.921,0.0,10.921,0,0,0,0,2021-10-21,23:15:00
28218,2021-10-21 23:30:00,10.627,0.0,10.627,0,0,0,0,2021-10-21,23:30:00
28219,2021-10-21 23:45:00,8.861,0.0,8.861,0,0,0,0,2021-10-21,23:45:00
28220,2021-10-22 00:00:00,6.992,0.0,6.992,0,0,0,0,2021-10-22,00:00:00
28221,2021-10-22 00:15:00,5.45,0.0,5.45,0,0,0,0,2021-10-22,00:15:00
28222,2021-10-22 00:30:00,5.252,0.0,5.252,0,0,0,0,2021-10-22,00:30:00
28223,2021-10-22 00:45:00,5.233,0.0,5.233,0,0,0,0,2021-10-22,00:45:00
28224,2021-10-22 01:00:00,5.23,0.0,5.23,0,0,0,0,2021-10-22,01:00:00
28225,2021-10-22 01:15:00,5.274,0.0,5.274,0,0,0,0,2021-10-22,01:15:00
28226,2021-10-22 01:30:00,5.234,0.0,5.234,0,0,0,0,2021-10-22,01:30:00
28227,2021-10-22 01:45:00,5.218,0.0,5.218,0,0,0,0,2021-10-22,01:45:00
28228,2021-10-22 02:00:00,5.263,0.0,5.263,0,0,0,0,2021-10-22,02:00:00
28229,2021-10-22 02:15:00,5.261,0.0,5.261,0,0,0,0,2021-10-22,02:15:00
28230,2021-10-22 02:30:00,5.228,0.0,5.228,0,0,0,0,2021-10-22,02:30:00
28231,2021-10-22 02:45:00,5.219,0.0,5.219,0,0,0,0,2021-10-22,02:45:00
28232,2021-10-22 03:00:00,5.286,0.0,5.286,0,0,0,0,2021-10-22,03:00:00
28233,2021-10-22 03:15:00,5.241,0.0,5.241,0,0,0,0,2021-10-22,03:15:00
28234,2021-10-22 03:30:00,5.216,0.0,5.216,0,0,0,0,2021-10-22,03:30:00
28235,2021-10-22 03:45:00,5.247,0.0,5.247,0,0,0,0,2021-10-22,03:45:00
28236,2021-10-22 04:00:00,5.281,0.0,5.281,0,0,0,0,2021-10-22,04:00:00
28237,2021-10-22 04:15:00,5.215,0.0,5.215,0,0,0,0,2021-10-22,04:15:00
28238,2021-10-22 04:30:00,5.231,0.0,5.231,0,0,0,0,2021-10-22,04:30:00
28239,2021-10-22 04:45:00,5.269,0.0,5.269,0,0,0,0,2021-10-22,04:45:00
28240,2021-10-22 05:00:00,5.25,0.0,5.25,0,0,0,0,2021-10-22,05:00:00
28241,2021-10-22 05:15:00,5.211,0.0,5.211,0,0,0,0,2021-10-22,05:15:00
28242,2021-10-22 05:30:00,5.26,0.0,5.26,0,0,0,0,2021-10-22,05:30:00
28243,2021-10-22 05:45:00,5.283,0.0,5.283,0,0,0,0,2021-10-22,05:45:00
28244,2021-10-22 06:00:00,5.198,0.0,5.198,0,0,0,0,2021-10-22,06:00:00
28245,2021-10-22 06:15:00,5.249,0.0,5.249,0,0,0,0,2021-10-22,06:15:00
28246,2021-10-22 06:30:00,5.26,0.0,5.26,0,0,0,0,2021-10-22,06:30:00
28247,2021-10-22 06:45:00,5.26,0.0,5.26,0,0,0,0,2021-10-22,06:45:00
28248,2021-10-22 07:00:00,5.184,0.0,5.184,0,0,0,0,2021-10-22,07:00:00
28249,2021-10-22 07:15:00,5.292,0.0,5.292,0,0,0,0,2021-10-22,07:15:00
28250,2021-10-22 07:30:00,5.265,0.0,5.265,0,0,0,0,2021-10-22,07:30:00
28251,2021-10-22 07:45:00,5.209,0.0,5.209,0,0,0,0,2021-10-22,07:45:00
28252,2021-10-22 08:00:00,5.212,0.0,5.212,0,0,0,0,2021-10-22,08:00:00
28253,2021-10-22 08:15:00,5.392,0.0,5.392,0,0,0,0,2021-10-22,08:15:00
28254,2021-10-22 08:30:00,5.883,-1.2107,4.6723,0,0,0,0,2021-10-22,08:30:00
28255,2021-10-22 08:45:00,5.941,-2.5875,3.3535,0,0,0,0,2021-10-22,08:45:00
28256,2021-10-22 09:00:00,6.702,-3.9171,2.7849,0,0,0,0,2021-10-22,09:00:00
28257,2021-10-22 09:15:00,6.574,-5.2543,1.3197,0,0,0,0,2021-10-22,09:15:00
28258,2021-10-22 09:30:00,6.897,-6.6078,0.2892,0,0,0,0,2021-10-22,09:30:00
28259,2021-10-22 09:45:00,6.938,-12.466,-5.528,0,0,0,0,2021-10-22,09:45:00
28260,2021-10-22 10:00:00,6.95,-19.828,-12.878,0,0,0,0,2021-10-22,10:00:00
28261,2021-10-22 10:15:00,7.197,-27.95,-20.753,0,0,0,0,2021-10-22,10:15:00
28262,2021-10-22 10:30:00,7.97,-36.287,-28.317,0,0,0,0,2021-10-22,10:30:00
28263,2021-10-22 10:45:00,7.979,-33.738,-25.759,0,0,0,0,2021-10-22,10:45:00
28264,2021-10-22 11:00:00,7.933,-31.8,-23.867,0,0,0,0,2021-10-22,11:00:00
28265,2021-10-22 11:15:00,8.448,-30.356,-21.908,0,0,0,0,2021-10-22,11:15:00
28266,2021-10-22 11:30:00,9.598,-29.278,-19.68,0,0,0,0,2021-10-22,11:30:00
28267,2021-10-22 11:45:00,8.396,-22.089,-13.693,0,0,0,0,2021-10-22,11:45:00
28268,2021-10-22 12:00:00,7.986,-16.75,-8.764,0,0,0,0,2021-10-22,12:00:00
28269,2021-10-22 12:15:00,7.901,-12.974,-5.073,0,0,0,0,2021-10-22,12:15:00
28270,2021-10-22 12:30:00,7.877,-10.249,-2.372,0,0,0,0,2021-10-22,12:30:00
28271,2021-10-22 12:45:00,7.892,-9.235,-1.343,0,0,0,0,2021-10-22,12:45:00
28272,2021-10-22 13:00:00,7.968,-8.261,-0.293,0,0,0,0,2021-10-22,13:00:00
28273,2021-10-22 13:15:00,8.153,-7.295,0.858,0,0,0,0,2021-10-22,13:15:00
28274,2021-10-22 13:30:00,9.489,-6.3428,3.1462,0,0,0,0,2021-10-22,13:30:00
28275,2021-10-22 13:45:00,8.785,-7.511,1.274,0,0,0,0,2021-10-22,13:45:00
28276,2021-10-22 14:00:00,8.36,-8.688,-0.328,0,0,0,0,2021-10-22,14:00:00
28277,2021-10-22 14:15:00,8.148,-9.903,-1.755,0,0,0,0,2021-10-22,14:15:00
28278,2021-10-22 14:30:00,7.448,-11.275,-3.827,0,0,0,0,2021-10-22,14:30:00
28279,2021-10-22 14:45:00,8.825,-10.451,-1.626,0,0,0,0,2021-10-22,14:45:00
28280,2021-10-22 15:00:00,9.433,-9.656,-0.223,0,0,0,0,2021-10-22,15:00:00
28281,2021-10-22 15:15:00,8.251,-8.878,-0.627,0,0,0,0,2021-10-22,15:15:00
28282,2021-10-22 15:30:00,7.496,-8.116,-0.62,0,0,0,0,2021-10-22,15:30:00
28283,2021-10-22 15:45:00,8.378,-7.202,1.176,0,0,0,0,2021-10-22,15:45:00
28284,2021-10-22 16:00:00,8.985,-6.3002,2.6848,0,0,0,0,2021-10-22,16:00:00
28285,2021-10-22 16:15:00,8.788,-5.4125,3.3755,0,0,0,0,2021-10-22,16:15:00
28286,2021-10-22 16:30:00,10.541,-4.5247,6.0163,0,0,0,0,2021-10-22,16:30:00
28287,2021-10-22 16:45:00,12.045,-4.3913,7.6537,0,0,0,0,2021-10-22,16:45:00
28288,2021-10-22 17:00:00,8.638,-4.2665,4.3715,0,0,0,0,2021-10-22,17:00:00
28289,2021-10-22 17:15:00,8.288,-4.261,4.027,0,0,0,0,2021-10-22,17:15:00
28290,2021-10-22 17:30:00,8.155,-4.6632,3.4918,0,0,0,0,2021-10-22,17:30:00
28291,2021-10-22 17:45:00,8.909,-4.2642,4.6448,0,0,0,0,2021-10-22,17:45:00
28292,2021-10-22 18:00:00,8.434,-5.5501,2.8839,0,0,0,0,2021-10-22,18:00:00
28293,2021-10-22 18:15:00,8.263,0.0,8.263,0,0,0,0,2021-10-22,18:15:00
28294,2021-10-22 18:30:00,8.409,0.0,8.409,0,0,0,0,2021-10-22,18:30:00
28295,2021-10-22 18:45:00,9.0,0.0,9.0,0,0,0,0,2021-10-22,18:45:00
28296,2021-10-22 19:00:00,11.125,0.0,11.125,0,0,0,0,2021-10-22,19:00:00
28297,2021-10-22 19:15:00,14.194,0.0,14.194,0,0,0,0,2021-10-22,19:15:00
28298,2021-10-22 19:30:00,16.711,0.0,16.711,0,0,0,0,2021-10-22,19:30:00
28299,2021-10-22 19:45:00,17.988,0.0,17.988,0,0,0,0,2021-10-22,19:45:00
28300,2021-10-22 20:00:00,19.777,0.0,19.777,0,0,0,0,2021-10-22,20:00:00
28301,2021-10-22 20:15:00,17.983,0.0,17.983,0,0,0,0,2021-10-22,20:15:00
28302,2021-10-22 20:30:00,15.56,0.0,15.56,0,0,0,0,2021-10-22,20:30:00
28303,2021-10-22 20:45:00,14.173,0.0,14.173,0,0,0,0,2021-10-22,20:45:00
28304,2021-10-22 21:00:00,14.523,0.0,14.523,0,0,0,0,2021-10-22,21:00:00
28305,2021-10-22 21:15:00,12.218,0.0,12.218,0,0,0,0,2021-10-22,21:15:00
28306,2021-10-22 21:30:00,13.769,0.0,13.769,0,0,0,0,2021-10-22,21:30:00
28307,2021-10-22 21:45:00,13.256,0.0,13.256,0,0,0,0,2021-10-22,21:45:00
28308,2021-10-22 22:00:00,12.733,0.0,12.733,0,0,0,0,2021-10-22,22:00:00
28309,2021-10-22 22:15:00,12.584,0.0,12.584,0,0,0,0,2021-10-22,22:15:00
28310,2021-10-22 22:30:00,15.022,0.0,15.022,0,0,0,0,2021-10-22,22:30:00
28311,2021-10-22 22:45:00,17.28,0.0,17.28,0,0,0,0,2021-10-22,22:45:00
28312,2021-10-22 23:00:00,16.115,0.0,16.115,0,0,0,0,2021-10-22,23:00:00
28313,2021-10-22 23:15:00,12.742,0.0,12.742,0,0,0,0,2021-10-22,23:15:00
28314,2021-10-22 23:30:00,11.299,0.0,11.299,0,0,0,0,2021-10-22,23:30:00
28315,2021-10-22 23:45:00,9.78,0.0,9.78,0,0,0,0,2021-10-22,23:45:00
28316,2021-10-23 00:00:00,7.054,0.0,7.054,0,0,0,0,2021-10-23,00:00:00
28317,2021-10-23 00:15:00,5.483,0.0,5.483,0,0,0,0,2021-10-23,00:15:00
28318,2021-10-23 00:30:00,5.223,0.0,5.223,0,0,0,0,2021-10-23,00:30:00
28319,2021-10-23 00:45:00,5.226,0.0,5.226,0,0,0,0,2021-10-23,00:45:00
28320,2021-10-23 01:00:00,5.269,0.0,5.269,0,0,0,0,2021-10-23,01:00:00
28321,2021-10-23 01:15:00,5.257,0.0,5.257,0,0,0,0,2021-10-23,01:15:00
28322,2021-10-23 01:30:00,5.228,0.0,5.228,0,0,0,0,2021-10-23,01:30:00
28323,2021-10-23 01:45:00,5.227,0.0,5.227,0,0,0,0,2021-10-23,01:45:00
28324,2021-10-23 02:00:00,5.267,0.0,5.267,0,0,0,0,2021-10-23,02:00:00
28325,2021-10-23 02:15:00,5.259,0.0,5.259,0,0,0,0,2021-10-23,02:15:00
28326,2021-10-23 02:30:00,5.222,0.0,5.222,0,0,0,0,2021-10-23,02:30:00
28327,2021-10-23 02:45:00,5.229,0.0,5.229,0,0,0,0,2021-10-23,02:45:00
28328,2021-10-23 03:00:00,5.265,0.0,5.265,0,0,0,0,2021-10-23,03:00:00
28329,2021-10-23 03:15:00,5.256,0.0,5.256,0,0,0,0,2021-10-23,03:15:00
28330,2021-10-23 03:30:00,5.218,0.0,5.218,0,0,0,0,2021-10-23,03:30:00
28331,2021-10-23 03:45:00,5.243,0.0,5.243,0,0,0,0,2021-10-23,03:45:00
28332,2021-10-23 04:00:00,5.271,0.0,5.271,0,0,0,0,2021-10-23,04:00:00
28333,2021-10-23 04:15:00,5.248,0.0,5.248,0,0,0,0,2021-10-23,04:15:00
28334,2021-10-23 04:30:00,5.215,0.0,5.215,0,0,0,0,2021-10-23,04:30:00
28335,2021-10-23 04:45:00,5.261,0.0,5.261,0,0,0,0,2021-10-23,04:45:00
28336,2021-10-23 05:00:00,5.256,0.0,5.256,0,0,0,0,2021-10-23,05:00:00
28337,2021-10-23 05:15:00,5.234,0.0,5.234,0,0,0,0,2021-10-23,05:15:00
28338,2021-10-23 05:30:00,5.236,0.0,5.236,0,0,0,0,2021-10-23,05:30:00
28339,2021-10-23 05:45:00,5.259,0.0,5.259,0,0,0,0,2021-10-23,05:45:00
28340,2021-10-23 06:00:00,5.239,0.0,5.239,0,0,0,0,2021-10-23,06:00:00
28341,2021-10-23 06:15:00,5.234,0.0,5.234,0,0,0,0,2021-10-23,06:15:00
28342,2021-10-23 06:30:00,5.34,0.0,5.34,0,0,0,0,2021-10-23,06:30:00
28343,2021-10-23 06:45:00,5.329,0.0,5.329,0,0,0,0,2021-10-23,06:45:00
28344,2021-10-23 07:00:00,5.559,0.0,5.559,0,0,0,0,2021-10-23,07:00:00
28345,2021-10-23 07:15:00,6.459,0.0,6.459,0,0,0,0,2021-10-23,07:15:00
28346,2021-10-23 07:30:00,7.477,0.0,7.477,0,0,0,0,2021-10-23,07:30:00
28347,2021-10-23 07:45:00,8.438,0.0,8.438,0,0,0,0,2021-10-23,07:45:00
28348,2021-10-23 08:00:00,9.592,0.0,9.592,0,0,0,0,2021-10-23,08:00:00
28349,2021-10-23 08:15:00,9.416,0.0,9.416,0,0,0,0,2021-10-23,08:15:00
28350,2021-10-23 08:30:00,9.32,-3.3749,5.9451,0,0,0,0,2021-10-23,08:30:00
28351,2021-10-23 08:45:00,8.819,-9.053,-0.234,0,0,0,0,2021-10-23,08:45:00
28352,2021-10-23 09:00:00,8.343,-13.432,-5.089,0,0,0,0,2021-10-23,09:00:00
28353,2021-10-23 09:15:00,8.591,-17.475,-8.884,0,0,0,0,2021-10-23,09:15:00
28354,2021-10-23 09:30:00,7.744,-21.505,-13.761,0,0,0,0,2021-10-23,09:30:00
28355,2021-10-23 09:45:00,7.198,-25.395,-18.197,0,0,0,0,2021-10-23,09:45:00
28356,2021-10-23 10:00:00,7.12,-29.455,-22.335,0,0,0,0,2021-10-23,10:00:00
28357,2021-10-23 10:15:00,6.996,-33.69,-26.694,0,0,0,0,2021-10-23,10:15:00
28358,2021-10-23 10:30:00,6.949,-38.079,-31.13,0,0,0,0,2021-10-23,10:30:00
28359,2021-10-23 10:45:00,7.018,-33.395,-26.377,0,0,0,0,2021-10-23,10:45:00
28360,2021-10-23 11:00:00,7.419,-29.615,-22.196,0,0,0,0,2021-10-23,11:00:00
28361,2021-10-23 11:15:00,8.481,-26.575,-18.094,0,0,0,0,2021-10-23,11:15:00
28362,2021-10-23 11:30:00,7.559,-24.131,-16.572,0,0,0,0,2021-10-23,11:30:00
28363,2021-10-23 11:45:00,8.388,-23.694,-15.306,0,0,0,0,2021-10-23,11:45:00
28364,2021-10-23 12:00:00,7.904,-23.45,-15.546,0,0,0,0,2021-10-23,12:00:00
28365,2021-10-23 12:15:00,6.986,-23.374,-16.388,0,0,0,0,2021-10-23,12:15:00
28366,2021-10-23 12:30:00,7.008,-23.428,-16.42,0,0,0,0,2021-10-23,12:30:00
28367,2021-10-23 12:45:00,7.094,-22.455,-15.361,0,0,0,0,2021-10-23,12:45:00
28368,2021-10-23 13:00:00,7.573,-21.653,-14.08,0,0,0,0,2021-10-23,13:00:00
28369,2021-10-23 13:15:00,8.924,-20.972,-12.048,0,0,0,0,2021-10-23,13:15:00
28370,2021-10-23 13:30:00,8.178,-20.418,-12.24,0,0,0,0,2021-10-23,13:30:00
28371,2021-10-23 13:45:00,7.308,-18.868,-11.56,0,0,0,0,2021-10-23,13:45:00
28372,2021-10-23 14:00:00,7.454,-17.472,-10.018,0,0,0,0,2021-10-23,14:00:00
28373,2021-10-23 14:15:00,7.514,-16.203,-8.689,0,0,0,0,2021-10-23,14:15:00
28374,2021-10-23 14:30:00,9.386,-15.047,-5.661,0,0,0,0,2021-10-23,14:30:00
28375,2021-10-23 14:45:00,9.918,-12.9,-2.982,0,0,0,0,2021-10-23,14:45:00
28376,2021-10-23 15:00:00,9.303,-10.982,-1.679,0,0,0,0,2021-10-23,15:00:00
28377,2021-10-23 15:15:00,8.656,-9.26,-0.604,0,0,0,0,2021-10-23,15:15:00
28378,2021-10-23 15:30:00,11.031,-7.686,3.345,0,0,0,0,2021-10-23,15:30:00
28379,2021-10-23 15:45:00,10.059,-6.722,3.337,0,0,0,0,2021-10-23,15:45:00
28380,2021-10-23 16:00:00,11.12,-5.7713,5.3487,0,0,0,0,2021-10-23,16:00:00
28381,2021-10-23 16:15:00,10.07,-4.8357,5.2343,0,0,0,0,2021-10-23,16:15:00
28382,2021-10-23 16:30:00,8.574,-3.8906,4.6834,0,0,0,0,2021-10-23,16:30:00
28383,2021-10-23 16:45:00,8.832,-3.3805,5.4515,0,0,0,0,2021-10-23,16:45:00
28384,2021-10-23 17:00:00,10.032,-2.8728,7.1592,0,0,0,0,2021-10-23,17:00:00
28385,2021-10-23 17:15:00,9.626,-2.3664,7.2596,0,0,0,0,2021-10-23,17:15:00
28386,2021-10-23 17:30:00,10.777,-1.8643,8.9127,0,0,0,0,2021-10-23,17:30:00
28387,2021-10-23 17:45:00,13.42,-1.4228,11.9972,0,0,0,0,2021-10-23,17:45:00
