Time,General Demand (W),EV Demand (W),Heating Demand (W),PV (W)
11/16/2021 14:45,9783,0,4569,-16.91111111
11/16/2021 15:00,10167,0,5296,-15.62962963
11/16/2021 15:15,9339,0,4875,-14.35555556
11/16/2021 15:30,9721,0,4698,-13.1037037
11/16/2021 15:45,10351,0,5828,-10.52592593
11/16/2021 16:00,10028,0,5746,-7.962962963
11/16/2021 16:15,13680,0,4889,-5.459259259
11/16/2021 16:30,12775,0,6299,0
11/16/2021 16:45,13538,0,5474,0
11/16/2021 17:00,17887,0,5254,0
11/16/2021 17:15,16527,0,6415,0
11/16/2021 17:30,15006,0,5341,0
11/16/2021 17:45,15466,0,5146,0
11/16/2021 18:00,14123,0,5645,0
11/16/2021 18:15,13109,0,5303,0
11/16/2021 18:30,16880,0,5041,0
11/16/2021 18:45,19734,0,4938,0
11/16/2021 19:00,15704,0,7889,0
11/16/2021 19:15,14131,0,4234,0
11/16/2021 19:30,15766,0,5837,0
11/16/2021 19:45,15813,0,8734,0
11/16/2021 20:00,15881,0,6934,0
11/16/2021 20:15,19216,0,7102,0
11/16/2021 20:30,18591,0,7006,0
11/16/2021 20:45,16844,0,9180,0
11/16/2021 21:00,13619,0,12099,0
11/16/2021 21:15,16952,0,8765,0
11/16/2021 21:30,14246,0,10018,0
11/16/2021 21:45,13534,0,7490,0
11/16/2021 22:00,12881,0,8735,0
11/16/2021 22:15,11441,0,5044,0
11/16/2021 22:30,10619,0,5835,0
11/16/2021 22:45,9465,0,5889,0
11/16/2021 23:00,9208,0,5328,0
11/16/2021 23:15,9898,0,3860,0
11/16/2021 23:30,10170,0,3791,0
11/16/2021 23:45,8682,0,3791,0
11/17/2021 0:00,8058,0,4231,0
11/17/2021 0:15,7469,0,4231,0
11/17/2021 0:30,5564,0,4231,0
11/17/2021 0:45,5323,0,4231,0
11/17/2021 1:00,5364,0,4231,0
11/17/2021 1:15,5404,0,4231,0
11/17/2021 1:30,5341,0,4231,0
11/17/2021 1:45,5347,0,4231,0
11/17/2021 2:00,5374,0,4231,0
11/17/2021 2:15,5401,0,4231,0
11/17/2021 2:30,5327,0,4231,0
11/17/2021 2:45,5362,0,4231,0
11/17/2021 3:00,5374,0,4231,0
11/17/2021 3:15,5380,0,4231,0
11/17/2021 3:30,5341,0,4231,0
11/17/2021 3:45,5367,0,4231,0
11/17/2021 4:00,5372,0,4231,0
11/17/2021 4:15,5360,0,4231,0
11/17/2021 4:30,5372,0,4231,0
11/17/2021 4:45,5353,0,4231,0
11/17/2021 5:00,5368,0,4231,0
11/17/2021 5:15,5366,0,4231,0
11/17/2021 5:30,5380,0,4231,0
11/17/2021 5:45,5364,0,4364,0
11/17/2021 6:00,5620,0,4364,0
11/17/2021 6:15,5942,0,4364,0
11/17/2021 6:30,6734,0,6217,0
11/17/2021 6:45,8177,0,9947,0
11/17/2021 7:00,9008,0,11442,0
11/17/2021 7:15,10165,0,14999,0
11/17/2021 7:30,10466,0,13949,0
11/17/2021 7:45,9542,0,12364,0
11/17/2021 8:00,8462,0,8837,0
11/17/2021 8:15,9185,0,6837,-11.8962963
11/17/2021 8:30,8610,0,7073,-60.45185185
11/17/2021 8:45,6535,0,7435,-108.1259259
11/17/2021 9:00,6355,0,6045,-152.7851852
11/17/2021 9:15,6239,0,5363,-197.2074074
11/17/2021 9:30,5672,0,5094,-242.8518519
11/17/2021 9:45,6402,0,5214,-296.6666667
11/17/2021 10:00,6192,0,5094,-352.4962963
11/17/2021 10:15,5241,0,4796,-410.4296296
11/17/2021 10:30,5002,0,5298,-470.2962963
11/17/2021 10:45,5831,0,5255,-491.3407407
11/17/2021 11:00,5467,0,5313,-516.8
11/17/2021 11:15,5913,0,4991,-546.1555556
11/17/2021 11:30,5324,0,6363,-579
11/17/2021 11:45,8025,0,5406,-504.3555556
11/17/2021 12:00,7910,0,5220,-435.1185185
11/17/2021 12:15,7933,0,5121,-372.4962963
11/17/2021 12:30,7671,0,4526,-316.8592593
11/17/2021 12:45,6425,0,5576,-252.6814815
11/17/2021 13:00,8308,0,5144,-199.0592593
11/17/2021 13:15,8464,0,4638,-155.3925926
11/17/2021 13:30,7060,0,4526,-120.362963
11/17/2021 13:45,6617,0,5823,-130.7333333
11/17/2021 14:00,6510,0,5594,-144.7703704
11/17/2021 14:15,6998,0,4650,-164.7407407
11/17/2021 14:30,7332,0,5252,-194.3851852
11/17/2021 14:45,7258,0,5236,-171.1703704
11/17/2021 15:00,9734,0,4650,-150.0740741
11/17/2021 15:15,10511,0,4650,-131.0962963
11/17/2021 15:30,9197,0,5347,-114.5555556
11/17/2021 15:45,9692,0,4760,-95.80740741
11/17/2021 16:00,10516,0,4848,-80.57037037
11/17/2021 16:15,10979,0,5826,-74.65925926
11/17/2021 16:30,12199,0,5100,0
11/17/2021 16:45,12848,0,4492,0
11/17/2021 17:00,15353,0,5208,0
11/17/2021 17:15,16340,0,5162,0
11/17/2021 17:30,15595,0,7713,0
11/17/2021 17:45,18720,0,5557,0
11/17/2021 18:00,20295,0,6694,0
11/17/2021 18:15,17529,0,5932,0
11/17/2021 18:30,15224,0,4919,0
11/17/2021 18:45,17215,0,4322,0
11/17/2021 19:00,18206,0,5332,0
11/17/2021 19:15,23099,0,5965,0
11/17/2021 19:30,17564,0,5220,0
11/17/2021 19:45,15986,0,5135,0
11/17/2021 20:00,21908,0,10748,0
11/17/2021 20:15,23894,0,11067,0
11/17/2021 20:30,20336,0,9168,0
11/17/2021 20:45,23073,0,8491,0
11/17/2021 21:00,19108,0,8390,0
11/17/2021 21:15,14360,0,7393,0
11/17/2021 21:30,16733,0,7890,0
11/17/2021 21:45,15402,0,6381,0
11/17/2021 22:00,13673,0,7884,0
11/17/2021 22:15,13097,0,7863,0
11/17/2021 22:30,10601,0,6498,0
11/17/2021 22:45,9100,0,5207,0
11/17/2021 23:00,7233,0,4292,0
11/17/2021 23:15,6120,0,3905,0
11/17/2021 23:30,5590,0,3905,0
11/17/2021 23:45,7406,0,3905,0
11/18/2021 0:00,6137,0,3785,0
11/18/2021 0:15,8019,0,3785,0
11/18/2021 0:30,7925,0,3785,0
11/18/2021 0:45,6183,0,3785,0
11/18/2021 1:00,7060,0,3785,0
11/18/2021 1:15,5546,0,3785,0
11/18/2021 1:30,5405,0,3785,0
11/18/2021 1:45,5344,0,3785,0
11/18/2021 2:00,5339,0,3785,0
11/18/2021 2:15,5370,0,3785,0
11/18/2021 2:30,5412,0,3785,0
11/18/2021 2:45,5320,0,3785,0
11/18/2021 3:00,5370,0,3785,0
11/18/2021 3:15,5348,0,3785,0
11/18/2021 3:30,5411,0,3785,0
11/18/2021 3:45,5336,0,3785,0
11/18/2021 4:00,5356,0,3785,0
11/18/2021 4:15,5357,0,3785,0
11/18/2021 4:30,5389,0,3785,0
11/18/2021 4:45,5369,0,3785,0
11/18/2021 5:00,5339,0,3785,0
11/18/2021 5:15,5365,0,3785,0
11/18/2021 5:30,5382,0,3785,0
11/18/2021 5:45,5373,0,3785,0
11/18/2021 6:00,5333,0,3785,0
11/18/2021 6:15,5371,0,3785,0
11/18/2021 6:30,5387,0,3785,0
11/18/2021 6:45,5365,0,3785,0
11/18/2021 7:00,5327,0,3785,0
11/18/2021 7:15,5515,0,4776,0
11/18/2021 7:30,5798,0,6079,0
11/18/2021 7:45,5996,0,7612,0
11/18/2021 8:00,7796,0,6800,0
11/18/2021 8:15,8101,0,8731,-3.814814815
11/18/2021 8:30,9442,0,7628,-5.340740741
11/18/2021 8:45,10768,0,12361,-9.281481481
11/18/2021 9:00,10655,0,13395,-13.20740741
11/18/2021 9:15,12842,0,12274,-17.13333333
11/18/2021 9:30,10031,0,11567,-21.06666667
11/18/2021 9:45,10093,0,9067,-22.97777778
11/18/2021 10:00,12054,0,7460,-24.91111111
11/18/2021 10:15,11777,0,8032,-26.85185185
11/18/2021 10:30,10689,0,7184,-28.80740741
11/18/2021 10:45,10949,0,5958,-34.11111111
11/18/2021 11:00,13019,0,5888,-39.44444444
11/18/2021 11:15,11946,0,7543,-44.79259259
11/18/2021 11:30,10372,0,6870,-50.17037037
11/18/2021 11:45,8960,0,6792,-49.45185185
11/18/2021 12:00,10496,0,5529,-48.75555556
11/18/2021 12:15,10794,0,7172,-48.06666667
11/18/2021 12:30,8796,0,6017,-47.38518519
11/18/2021 12:45,12281,0,6065,-47.4
11/18/2021 13:00,10529,0,6491,-47.41481481
11/18/2021 13:15,9552,0,5166,-47.45185185
11/18/2021 13:30,7813,0,5373,-47.4962963
11/18/2021 13:45,7629,0,6384,-42.81481481
11/18/2021 14:00,10200,0,5348,-38.14814815
11/18/2021 14:15,11530,0,6369,-33.5037037
11/18/2021 14:30,12161,0,5348,-28.87407407
11/18/2021 14:45,9583,0,7450,-24.92592593
11/18/2021 15:00,9701,0,5160,-20.98518519
11/18/2021 15:15,10428,0,5158,-17.05925926
11/18/2021 15:30,10303,0,5201,-13.13333333
11/18/2021 15:45,11493,0,4791,-10.56296296
11/18/2021 16:00,10711,0,4568,-8.014814815
11/18/2021 16:15,12801,0,4214,-5.57037037
11/18/2021 16:30,13636,0,5224,0
11/18/2021 16:45,12680,0,4657,0
11/18/2021 17:00,16208,0,4214,0
11/18/2021 17:15,14616,0,5005,0
11/18/2021 17:30,16675,0,5423,0
11/18/2021 17:45,15242,0,4497,0
11/18/2021 18:00,16024,0,4678,0
11/18/2021 18:15,14837,0,5091,0
11/18/2021 18:30,15407,0,5103,0
11/18/2021 18:45,16900,0,5167,0
11/18/2021 19:00,19169,0,5214,0
11/18/2021 19:15,18811,0,7503,0
11/18/2021 19:30,17733,0,6875,0
11/18/2021 19:45,18719,0,7355,0
11/18/2021 20:00,16022,0,6811,0
11/18/2021 20:15,15737,0,6062,0
11/18/2021 20:30,19449,0,10413,0
11/18/2021 20:45,15464,0,8074,0
11/18/2021 21:00,15079,0,8287,0
11/18/2021 21:15,14588,0,9316,0
11/18/2021 21:30,12745,0,7050,0
11/18/2021 21:45,12453,0,12839,0
11/18/2021 22:00,12460,0,10186,0
11/18/2021 22:15,12096,0,8706,0
11/18/2021 22:30,14564,0,5194,0
11/18/2021 22:45,12125,0,8339,0
11/18/2021 23:00,13266,0,5894,0
11/18/2021 23:15,10145,0,4472,0
11/18/2021 23:30,7106,0,4472,0
11/18/2021 23:45,9016,0,4472,0
11/19/2021 0:00,5905,0,4798,0
11/19/2021 0:15,5359,0,4798,0
11/19/2021 0:30,5323,0,4798,0
11/19/2021 0:45,5395,0,4798,0
11/19/2021 1:00,5395,0,4798,0
11/19/2021 1:15,5325,0,4798,0
11/19/2021 1:30,5352,0,4798,0
11/19/2021 1:45,5398,0,4798,0
11/19/2021 2:00,5369,0,4798,0
11/19/2021 2:15,5329,0,4798,0
11/19/2021 2:30,5373,0,4798,0
11/19/2021 2:45,5404,0,4798,0
11/19/2021 3:00,5334,0,4798,0
11/19/2021 3:15,5361,0,4798,0
11/19/2021 3:30,5368,0,4798,0
11/19/2021 3:45,5385,0,4798,0
11/19/2021 4:00,5340,0,4798,0
11/19/2021 4:15,5372,0,4798,0
11/19/2021 4:30,5371,0,4798,0
11/19/2021 4:45,5352,0,4798,0
11/19/2021 5:00,5369,0,4798,0
11/19/2021 5:15,5370,0,4798,0
11/19/2021 5:30,5375,0,4798,0
11/19/2021 5:45,5335,0,4798,0
11/19/2021 6:00,5382,0,4798,0
11/19/2021 6:15,5363,0,4798,0
11/19/2021 6:30,5377,0,4798,0
11/19/2021 6:45,5348,0,4798,0
11/19/2021 7:00,5371,0,4798,0
11/19/2021 7:15,5398,0,4798,0
11/19/2021 7:30,5763,0,5187,0
11/19/2021 7:45,6770,0,6924,0
11/19/2021 8:00,7218,0,6924,0
11/19/2021 8:15,8683,0,9608,-3.814814815
11/19/2021 8:30,9722,0,14163,-5.37037037
11/19/2021 8:45,11191,0,16300,-9.311111111
11/19/2021 9:00,9399,0,16208,-13.23703704
11/19/2021 9:15,9531,0,22566,-17.16296296
11/19/2021 9:30,10962,0,17214,-21.08888889
11/19/2021 9:45,8954,0,13250,-23
11/19/2021 10:00,8626,0,12503,-24.93333333
11/19/2021 10:15,8548,0,9235,-26.87407407
11/19/2021 10:30,9444,0,11012,-28.82222222
11/19/2021 10:45,9436,0,9840,-31.45185185
11/19/2021 11:00,10376,0,8586,-34.08888889
11/19/2021 11:15,10700,0,7307,-36.73333333
11/19/2021 11:30,10269,0,8540,-39.38518519
11/19/2021 11:45,8818,0,7056,-40.7037037
11/19/2021 12:00,9017,0,6105,-42.02962963
11/19/2021 12:15,8528,0,6176,-43.37037037
11/19/2021 12:30,11593,0,7111,-44.71111111
11/19/2021 12:45,12519,0,5411,-40.01481481
11/19/2021 13:00,12044,0,6339,-35.34074074
11/19/2021 13:15,12552,0,6448,-30.68888889
11/19/2021 13:30,11445,0,6813,-26.05925926
11/19/2021 13:45,9206,0,6472,-24.75555556
11/19/2021 14:00,10938,0,7327,-23.45925926
11/19/2021 14:15,11226,0,5799,-22.16296296
11/19/2021 14:30,8577,0,6587,-20.87407407
11/19/2021 14:45,10097,0,5082,-19.59259259
11/19/2021 15:00,10153,0,6009,-18.32592593
11/19/2021 15:15,8261,0,6811,-17.07407407
11/19/2021 15:30,8754,0,5412,-15.85925926
11/19/2021 15:45,9115,0,6431,-12.63703704
11/19/2021 16:00,11401,0,5697,-9.459259259
11/19/2021 16:15,11026,0,5767,-5.718518519
11/19/2021 16:30,11044,0,7820,0
11/19/2021 16:45,13142,0,5598,0
11/19/2021 17:00,12467,0,5598,0
11/19/2021 17:15,15352,0,6796,0
11/19/2021 17:30,16804,0,7723,0
11/19/2021 17:45,14972,0,7460,0
11/19/2021 18:00,12185,0,6692,0
11/19/2021 18:15,13897,0,4863,0
11/19/2021 18:30,12781,0,5592,0
11/19/2021 18:45,12323,0,4898,0
11/19/2021 19:00,16543,0,5136,0
11/19/2021 19:15,16724,0,8005,0
11/19/2021 19:30,21468,0,5469,0
11/19/2021 19:45,21435,0,5064,0
11/19/2021 20:00,18895,0,5064,0
11/19/2021 20:15,21372,0,7142,0
11/19/2021 20:30,20004,0,5676,0
11/19/2021 20:45,16252,0,9746,0
11/19/2021 21:00,14977,0,8607,0
11/19/2021 21:15,13143,0,8601,0
11/19/2021 21:30,12924,0,7984,0
11/19/2021 21:45,12055,0,9253,0
11/19/2021 22:00,11501,0,10694,0
11/19/2021 22:15,11449,0,8165,0
11/19/2021 22:30,10957,0,4502,0
11/19/2021 22:45,10488,0,4461,0
11/19/2021 23:00,8124,0,4227,0
11/19/2021 23:15,5857,0,3664,0
11/19/2021 23:30,5533,0,3664,0
11/19/2021 23:45,7482,0,3664,0
11/20/2021 0:00,6183,0,4124,0
11/20/2021 0:15,6059,0,4124,0
11/20/2021 0:30,7067,0,4124,0
11/20/2021 0:45,5496,0,4124,0
11/20/2021 1:00,5403,0,4124,0
11/20/2021 1:15,5400,0,4124,0
11/20/2021 1:30,5317,0,4124,0
11/20/2021 1:45,5351,0,4124,0
11/20/2021 2:00,5397,0,4124,0
11/20/2021 2:15,5378,0,4124,0
11/20/2021 2:30,5324,0,4124,0
11/20/2021 2:45,5367,0,4124,0
11/20/2021 3:00,5399,0,4124,0
11/20/2021 3:15,5344,0,4124,0
11/20/2021 3:30,5357,0,4124,0
11/20/2021 3:45,5365,0,4124,0
11/20/2021 4:00,5394,0,4124,0
11/20/2021 4:15,5324,0,4124,0
11/20/2021 4:30,5375,0,4124,0
11/20/2021 4:45,5381,0,4124,0
11/20/2021 5:00,5362,0,4124,0
11/20/2021 5:15,5347,0,4124,0
11/20/2021 5:30,5367,0,4124,0
11/20/2021 5:45,5385,0,4131,0
11/20/2021 6:00,5358,0,4131,0
11/20/2021 6:15,5873,0,6689,0
11/20/2021 6:30,7067,0,6689,0
11/20/2021 6:45,9443,0,7882,0
11/20/2021 7:00,9530,0,8984,0
11/20/2021 7:15,12393,0,10845,0
11/20/2021 7:30,11459,0,9659,0
11/20/2021 7:45,13053,0,13564,0
11/20/2021 8:00,13641,0,9713,0
11/20/2021 8:15,9337,0,4826,-5.681481481
11/20/2021 8:30,14190,0,4882,-8.325925926
11/20/2021 8:45,10887,0,4126,-12.14814815
11/20/2021 9:00,7961,0,4126,-16.02222222
11/20/2021 9:15,9934,0,4321,-19.92592593
11/20/2021 9:30,6833,0,4437,-23.83703704
11/20/2021 9:45,6319,0,4126,-33.94074074
11/20/2021 10:00,6239,0,4126,-44.0962963
11/20/2021 10:15,6169,0,4126,-54.3037037
11/20/2021 10:30,6232,0,4126,-64.57037037
11/20/2021 10:45,6194,0,4126,-65.04444444
11/20/2021 11:00,6146,0,4126,-65.56296296
11/20/2021 11:15,6154,0,4126,-66.13333333
11/20/2021 11:30,6245,0,4126,-66.72592593
11/20/2021 11:45,6154,0,4126,-65.96296296
11/20/2021 12:00,6277,0,4620,-65.22962963
11/20/2021 12:15,6470,0,4126,-64.51851852
11/20/2021 12:30,6231,0,4126,-63.82222222
11/20/2021 12:45,6690,0,4126,-59.71851852
11/20/2021 13:00,7102,0,4126,-55.63703704
11/20/2021 13:15,8084,0,4126,-51.58518519
11/20/2021 13:30,10106,0,4126,-47.55555556
11/20/2021 13:45,8402,0,4126,-42.86666667
11/20/2021 14:00,7703,0,4126,-38.2
11/20/2021 14:15,7710,0,4126,-33.54814815
11/20/2021 14:30,9685,0,3985,-28.91111111
11/20/2021 14:45,9876,0,3734,-24.96296296
11/20/2021 15:00,9305,0,3550,-21.02222222
11/20/2021 15:15,10638,0,3665,-17.08888889
11/20/2021 15:30,10771,0,6029,-13.16296296
11/20/2021 15:45,10541,0,6495,-9.918518519
11/20/2021 16:00,14017,0,5037,-6.681481481
11/20/2021 16:15,15271,0,5144,-3.185185185
11/20/2021 16:30,14511,0,3660,0
11/20/2021 16:45,16377,0,4048,0
11/20/2021 17:00,18581,0,4285,0
11/20/2021 17:15,15445,0,3999,0
11/20/2021 17:30,15135,0,3999,0
11/20/2021 17:45,15955,0,3999,0
11/20/2021 18:00,18723,0,4556,0
11/20/2021 18:15,19900,0,3786,0
11/20/2021 18:30,20645,0,4379,0
11/20/2021 18:45,22263,0,3770,0
11/20/2021 19:00,24637,0,3973,0
11/20/2021 19:15,22553,0,6032,0
11/20/2021 19:30,18245,0,7406,0
11/20/2021 19:45,20050,0,7225,0
11/20/2021 20:00,16674,0,7126,0
11/20/2021 20:15,17048,0,8264,0
11/20/2021 20:30,17467,0,6490,0
11/20/2021 20:45,17034,0,7391,0
11/20/2021 21:00,15994,0,9987,0
11/20/2021 21:15,14173,0,11193,0
11/20/2021 21:30,13019,0,8110,0
11/20/2021 21:45,12642,0,7456,0
11/20/2021 22:00,12071,0,7097,0
11/20/2021 22:15,11109,0,10170,0
11/20/2021 22:30,9630,0,6638,0
11/20/2021 22:45,8479,0,4730,0
11/20/2021 23:00,6810,0,4355,0
11/20/2021 23:15,7618,0,3542,0
11/20/2021 23:30,6421,0,3542,0
11/20/2021 23:45,6054,0,3542,0
11/21/2021 0:00,7070,0,4148,0
11/21/2021 0:15,5518,0,4148,0
11/21/2021 0:30,5404,0,4148,0
11/21/2021 0:45,5370,0,4148,0
11/21/2021 1:00,5324,0,4148,0
11/21/2021 1:15,5375,0,4148,0
11/21/2021 1:30,5392,0,4148,0
11/21/2021 1:45,5344,0,4148,0
11/21/2021 2:00,5357,0,4148,0
11/21/2021 2:15,5369,0,4148,0
11/21/2021 2:30,5384,0,4148,0
11/21/2021 2:45,5334,0,4148,0
11/21/2021 3:00,5375,0,4148,0
11/21/2021 3:15,5375,0,4148,0
11/21/2021 3:30,5355,0,4148,0
11/21/2021 3:45,5355,0,4148,0
11/21/2021 4:00,5370,0,4148,0
11/21/2021 4:15,5380,0,4148,0
11/21/2021 4:30,5355,0,4148,0
11/21/2021 4:45,5350,0,4148,0
11/21/2021 5:00,5368,0,4148,0
11/21/2021 5:15,5386,0,4148,0
11/21/2021 5:30,5351,0,4148,0
11/21/2021 5:45,5351,0,4148,0
11/21/2021 6:00,5375,0,4148,0
11/21/2021 6:15,5817,0,4148,0
11/21/2021 6:30,8387,0,9634,0
11/21/2021 6:45,9429,0,10048,0
11/21/2021 7:00,9748,0,8735,0
11/21/2021 7:15,10285,0,12098,0
11/21/2021 7:30,10389,0,12649,0
11/21/2021 7:45,9406,0,8933,0
11/21/2021 8:00,8377,0,7011,0
11/21/2021 8:15,7554,0,7128,0
11/21/2021 8:30,6937,0,3788,-19.2962963
11/21/2021 8:45,6547,0,3534,-62.76296296
11/21/2021 9:00,6352,0,4416,-110.3555556
11/21/2021 9:15,6177,0,3534,-157.8740741
11/21/2021 9:30,6016,0,4094,-206.1851852
11/21/2021 9:45,5849,0,3702,-249.8518519
11/21/2021 10:00,5641,0,4171,-296
11/21/2021 10:15,5492,0,3702,-344.9111111
11/21/2021 10:30,6204,0,4182,-396.6888889
11/21/2021 10:45,6971,0,4088,-436.9333333
11/21/2021 11:00,6013,0,3702,-480.5703704
11/21/2021 11:15,5127,0,3702,-527.3185185
11/21/2021 11:30,4933,0,4119,-576.7407407
11/21/2021 11:45,4760,0,3702,-583.3481481
11/21/2021 12:00,4799,0,3702,-594.5037037
11/21/2021 12:15,5232,0,3702,-609.9407407
11/21/2021 12:30,6002,0,3702,-629.3925926
11/21/2021 12:45,6464,0,3520,-592.5481481
11/21/2021 13:00,6889,0,3968,-559.1851852
11/21/2021 13:15,6549,0,4000,-529.7111111
11/21/2021 13:30,6612,0,3520,-504.4074074
11/21/2021 13:45,6475,0,4479,-453.5259259
11/21/2021 14:00,8238,0,3984,-405.8518519
11/21/2021 14:15,7637,0,3520,-361.6
11/21/2021 14:30,6435,0,4510,-320.8518519
11/21/2021 14:45,8442,0,4077,-277.5777778
11/21/2021 15:00,9535,0,3520,-237.437037
11/21/2021 15:15,8411,0,3525,-200.237037
11/21/2021 15:30,8185,0,3525,-165.7333333
11/21/2021 15:45,11703,0,4235,-146.6444444
11/21/2021 16:00,10053,0,4829,-138.4666667
11/21/2021 16:15,12219,0,3813,-9.651851852
11/21/2021 16:30,14912,0,4463,0
11/21/2021 16:45,14974,0,4183,0
11/21/2021 17:00,16522,0,4491,0
11/21/2021 17:15,16938,0,4965,0
11/21/2021 17:30,15304,0,3809,0
11/21/2021 17:45,14839,0,4412,0
11/21/2021 18:00,20793,0,3809,0
11/21/2021 18:15,17966,0,3809,0
11/21/2021 18:30,17555,0,3571,0
11/21/2021 18:45,19523,0,4719,0
11/21/2021 19:00,17712,0,3946,0
11/21/2021 19:15,20892,0,3796,0
11/21/2021 19:30,17849,0,5178,0
11/21/2021 19:45,17058,0,5586,0
11/21/2021 20:00,16878,0,6368,0
11/21/2021 20:15,20519,0,6383,0
11/21/2021 20:30,18511,0,8766,0
11/21/2021 20:45,19052,0,6270,0
11/21/2021 21:00,17051,0,10718,0
11/21/2021 21:15,14722,0,9758,0
11/21/2021 21:30,15713,0,7738,0
11/21/2021 21:45,13749,0,7374,0
11/21/2021 22:00,15315,0,7819,0
11/21/2021 22:15,15317,0,3687,0
11/21/2021 22:30,12109,0,3750,0
11/21/2021 22:45,13651,0,3687,0
11/21/2021 23:00,10096,0,3687,0
11/21/2021 23:15,6820,0,3687,0
11/21/2021 23:30,7223,0,3533,0
11/21/2021 23:45,5564,0,3531,0
11/22/2021 0:00,5353,0,3766,0
11/22/2021 0:15,5362,0,3766,0
11/22/2021 0:30,5362,0,3766,0
11/22/2021 0:45,5392,0,3766,0
11/22/2021 1:00,5333,0,3766,0
11/22/2021 1:15,5356,0,3766,0
11/22/2021 1:30,5387,0,3766,0
11/22/2021 1:45,5391,0,3766,0
11/22/2021 2:00,5303,0,3766,0
11/22/2021 2:15,5381,0,3766,0
11/22/2021 2:30,5407,0,3766,0
11/22/2021 2:45,5352,0,3766,0
11/22/2021 3:00,5300,0,3766,0
11/22/2021 3:15,5412,0,3766,0
11/22/2021 3:30,5412,0,3766,0
11/22/2021 3:45,5306,0,3766,0
11/22/2021 4:00,5330,0,3766,0
11/22/2021 4:15,5425,0,3766,0
11/22/2021 4:30,5384,0,3766,0
11/22/2021 4:45,5299,0,3766,0
11/22/2021 5:00,5374,0,3766,0
11/22/2021 5:15,5404,0,3766,0
11/22/2021 5:30,5359,0,3766,0
11/22/2021 5:45,5320,0,3883,0
11/22/2021 6:00,5503,0,3902,0
11/22/2021 6:15,5952,0,3915,0
11/22/2021 6:30,7088,0,9746,0
11/22/2021 6:45,9022,0,8294,0
11/22/2021 7:00,11628,0,7755,0
11/22/2021 7:15,13890,0,10188,0
11/22/2021 7:30,11153,0,18066,0
11/22/2021 7:45,10557,0,12065,0
11/22/2021 8:00,10819,0,7884,0
11/22/2021 8:15,7793,0,9076,0
11/22/2021 8:30,6512,0,6123,-30.22222222
11/22/2021 8:45,6091,0,4564,-31.43703704
11/22/2021 9:00,6094,0,4341,-37.85925926
11/22/2021 9:15,6102,0,4341,-45.3037037
11/22/2021 9:30,6040,0,4571,-53.13333333
11/22/2021 9:45,5824,0,4341,-100.9185185
11/22/2021 10:00,6576,0,4341,-169.1111111
11/22/2021 10:15,6405,0,4417,-253.3185185
11/22/2021 10:30,5960,0,4342,-347.6296296
11/22/2021 10:45,5333,0,4342,-336.362963
11/22/2021 11:00,5188,0,4342,-331.2148148
11/22/2021 11:15,5772,0,4512,-330.8148148
11/22/2021 11:30,6385,0,4059,-334.362963
11/22/2021 11:45,6068,0,3803,-346.3111111
11/22/2021 12:00,6639,0,3803,-361.6888889
11/22/2021 12:15,6347,0,4189,-380.6814815
11/22/2021 12:30,5060,0,4189,-403.637037
11/22/2021 12:45,5087,0,4930,-413.0592593
11/22/2021 13:00,6253,0,4630,-426.8148148
11/22/2021 13:15,5947,0,4396,-445.4666667
11/22/2021 13:30,4923,0,4189,-469.7703704
11/22/2021 13:45,5338,0,4189,-390.2444444
11/22/2021 14:00,6442,0,4209,-314.5333333
11/22/2021 14:15,6906,0,4209,-244.2
11/22/2021 14:30,6830,0,4450,-180.6888889
11/22/2021 14:45,7370,0,4450,-152.5259259
11/22/2021 15:00,8864,0,6574,-126.4814815
11/22/2021 15:15,8410,0,5080,-102.1333333
11/22/2021 15:30,12562,0,6825,-79.02962963
11/22/2021 15:45,12919,0,4413,-65.74814815
11/22/2021 16:00,12739,0,3911,-56.39259259
11/22/2021 16:15,13063,0,4450,-11.83703704
11/22/2021 16:30,16938,0,3928,0
11/22/2021 16:45,18741,0,3911,0
11/22/2021 17:00,16809,0,4861,0
11/22/2021 17:15,18459,0,4693,0
11/22/2021 17:30,18714,0,4390,0
11/22/2021 17:45,18235,0,4925,0
11/22/2021 18:00,17947,0,4504,0
11/22/2021 18:15,16953,0,3763,0
11/22/2021 18:30,17500,0,3643,0
11/22/2021 18:45,16269,0,3643,0
11/22/2021 19:00,14923,0,5365,0
11/22/2021 19:15,14686,0,6273,0
11/22/2021 19:30,18077,0,5933,0
11/22/2021 19:45,17580,0,6419,0
11/22/2021 20:00,15516,0,6577,0
11/22/2021 20:15,18070,0,8544,0
11/22/2021 20:30,19045,0,8256,0
11/22/2021 20:45,16581,0,10170,0
11/22/2021 21:00,16203,0,12228,0
11/22/2021 21:15,17770,0,10654,0
11/22/2021 21:30,15486,0,8109,0
11/22/2021 21:45,14502,0,7110,0
11/22/2021 22:00,13703,0,5336,0
11/22/2021 22:15,12902,0,6325,0
11/22/2021 22:30,13856,0,4950,0
11/22/2021 22:45,12605,0,4950,0
11/22/2021 23:00,12795,0,4950,0
11/22/2021 23:15,10295,0,4893,0
11/22/2021 23:30,10875,0,4121,0
11/22/2021 23:45,9846,0,4121,0
11/23/2021 0:00,6355,0,5018,0
11/23/2021 0:15,7115,0,5018,0
11/23/2021 0:30,5553,0,5018,0
11/23/2021 0:45,5334,0,5018,0
11/23/2021 1:00,5382,0,5018,0
